person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
29,female,Associate,144987,2,RENT,17500,VENTURE,12.87,0.12,8,622,No,0
31,female,Bachelor,764203,10,RENT,17500,DEBTCONSOLIDATION,11.48,0.02,10,649,No,0
29,male,Associate,42815,5,RENT,17475,MEDICAL,7.66,0.41,5,624,No,0
27,male,Associate,55030,4,RENT,17475,DEBTCONSOLIDATION,11.99,0.32,8,633,No,0
32,female,Associate,71508,7,RENT,17400,MEDICAL,15.05,0.24,6,630,No,0
28,male,Bachelor,30742,4,MORTGAGE,6000,PERSONAL,5.99,0.2,7,598,No,0
33,male,Bachelor,30551,10,MORTGAGE,6600,PERSONAL,12.99,0.22,6,659,Yes,0
35,female,Master,65995,14,RENT,17250,DEBTCONSOLIDATION,19.42,0.26,10,683,No,0
29,male,Bachelor,91333,7,RENT,17200,PERSONAL,14.27,0.19,8,631,Yes,0
27,male,Bachelor,94584,2,RENT,17200,DEBTCONSOLIDATION,17.49,0.18,7,686,No,0
33,female,High School,41577,8,RENT,17000,EDUCATION,11.48,0.41,9,618,No,0
31,male,Bachelor,31216,12,MORTGAGE,6000,PERSONAL,9.25,0.19,9,651,Yes,0
35,male,High School,45251,14,RENT,17000,MEDICAL,13.49,0.38,10,707,No,0
28,male,Bachelor,55418,2,RENT,17000,DEBTCONSOLIDATION,14.72,0.31,10,602,No,0
35,male,Bachelor,58614,14,RENT,17000,MEDICAL,7.88,0.29,6,575,No,0
27,female,Associate,67056,3,RENT,17000,EDUCATION,7.88,0.25,5,582,No,0
30,male,Bachelor,66809,5,RENT,17000,EDUCATION,11.01,0.25,9,672,No,0
27,female,Doctorate,73279,3,RENT,17000,MEDICAL,11.01,0.23,10,730,Yes,0
29,male,Bachelor,73251,6,RENT,17000,HOMEIMPROVEMENT,14.96,0.23,8,626,Yes,0
32,female,Bachelor,74140,7,RENT,17000,DEBTCONSOLIDATION,11.49,0.23,5,702,Yes,0
34,female,Associate,79169,12,RENT,17000,MEDICAL,8.49,0.21,8,666,No,0
29,female,Associate,30915,8,MORTGAGE,8500,EDUCATION,7.9,0.27,5,620,Yes,0
28,female,Associate,31315,10,MORTGAGE,10625,HOMEIMPROVEMENT,14.27,0.34,6,642,Yes,0
28,male,Bachelor,96932,7,RENT,17000,MEDICAL,5.79,0.18,6,666,Yes,0
28,male,Bachelor,97024,4,RENT,17000,HOMEIMPROVEMENT,13.85,0.18,8,671,Yes,0
35,male,Associate,102960,12,RENT,17000,PERSONAL,7.88,0.17,6,688,No,0
31,female,High School,30842,6,MORTGAGE,3000,DEBTCONSOLIDATION,8.9,0.1,8,643,No,0
31,male,Associate,111175,9,RENT,17000,PERSONAL,14.54,0.15,10,660,Yes,0
33,female,Bachelor,31039,10,MORTGAGE,6000,DEBTCONSOLIDATION,6.62,0.19,8,571,No,0
32,female,Associate,138994,13,RENT,17000,HOMEIMPROVEMENT,11.12,0.12,6,644,Yes,0
32,male,High School,31071,7,OWN,9175,MEDICAL,10.99,0.3,10,596,Yes,0
31,male,Master,31276,5,OWN,3500,MEDICAL,13.49,0.11,9,695,No,0
29,female,Associate,31039,7,MORTGAGE,7475,DEBTCONSOLIDATION,8.49,0.24,6,552,No,0
30,female,High School,30917,9,MORTGAGE,7000,DEBTCONSOLIDATION,10.99,0.23,10,639,No,0
34,male,Master,94550,9,RENT,16800,DEBTCONSOLIDATION,7.37,0.18,5,693,No,0
27,male,High School,30770,1,OWN,5000,EDUCATION,10.99,0.16,7,609,Yes,0
29,female,Associate,110197,10,RENT,16800,MEDICAL,11.01,0.15,5,710,No,0
30,female,Associate,100568,8,RENT,16775,PERSONAL,11.97,0.17,5,598,Yes,0
28,male,Associate,29696,8,RENT,16750,MEDICAL,14.96,0.56,10,677,No,0
33,male,Bachelor,40274,11,RENT,16750,PERSONAL,12.53,0.42,5,608,No,0
34,female,Bachelor,48567,10,RENT,16750,EDUCATION,13.98,0.34,9,660,No,0
35,male,Bachelor,48888,10,RENT,16750,MEDICAL,14.09,0.34,6,672,No,0
31,male,Bachelor,31309,8,OWN,4500,VENTURE,11.01,0.14,8,657,Yes,0
34,male,Bachelor,31154,11,MORTGAGE,1000,DEBTCONSOLIDATION,9.63,0.03,6,625,Yes,0
28,male,High School,99545,4,RENT,16750,VENTURE,20,0.17,10,678,No,0
30,male,Master,116564,7,RENT,16750,VENTURE,10.62,0.14,5,584,Yes,0
29,female,Bachelor,30847,8,OWN,2500,HOMEIMPROVEMENT,9.62,0.08,5,716,No,0
27,female,High School,30935,6,MORTGAGE,4750,PERSONAL,14.83,0.15,9,566,No,0
27,male,Bachelor,31114,5,OWN,4000,PERSONAL,11.01,0.13,9,674,Yes,0
35,female,Bachelor,70596,10,RENT,16500,DEBTCONSOLIDATION,11.01,0.23,6,654,No,0
28,male,Bachelor,31047,7,MORTGAGE,6000,HOMEIMPROVEMENT,14.72,0.19,10,715,No,0
32,female,High School,31109,10,OWN,5000,VENTURE,16.32,0.16,9,642,Yes,0
27,male,Bachelor,82717,2,RENT,16500,DEBTCONSOLIDATION,7.88,0.2,7,600,Yes,0
33,male,Bachelor,86165,11,RENT,16500,EDUCATION,14.72,0.19,6,648,No,0
31,male,Doctorate,47878,10,RENT,16450,HOMEIMPROVEMENT,16.02,0.34,10,650,No,0
27,male,Associate,54588,2,RENT,16425,MEDICAL,14.27,0.3,5,698,No,0
34,female,Associate,53783,10,RENT,16400,DEBTCONSOLIDATION,11.03,0.3,10,626,No,0
30,male,Associate,51525,7,RENT,16200,MEDICAL,10.25,0.31,6,600,No,0
28,female,Bachelor,60767,5,RENT,16200,MEDICAL,13.99,0.27,5,644,No,0
30,male,Associate,65715,3,RENT,16200,DEBTCONSOLIDATION,15.57,0.25,10,528,No,0
30,male,High School,30926,11,MORTGAGE,6400,PERSONAL,7.51,0.21,8,628,Yes,0
28,female,Master,84918,4,RENT,16100,HOMEIMPROVEMENT,11.83,0.19,9,625,Yes,0
33,male,Bachelor,30849,12,MORTGAGE,1600,EDUCATION,11.36,0.05,7,653,Yes,0
32,female,Associate,30728,10,OTHER,11200,DEBTCONSOLIDATION,7.88,0.36,5,646,No,0
27,female,High School,36952,7,RENT,16000,MEDICAL,7.9,0.43,8,598,No,0
27,female,Bachelor,37311,9,RENT,16000,MEDICAL,10,0.43,5,644,No,0
27,female,High School,44271,7,RENT,16000,EDUCATION,15.7,0.36,9,622,No,0
27,male,High School,36773,5,RENT,16000,DEBTCONSOLIDATION,10.99,0.44,6,663,No,0
27,male,Doctorate,48924,2,RENT,16000,MEDICAL,9.91,0.33,9,688,No,0
29,male,Master,48978,3,RENT,16000,DEBTCONSOLIDATION,11.71,0.33,6,649,No,0
30,male,Bachelor,49005,7,RENT,16000,DEBTCONSOLIDATION,11.48,0.33,8,605,No,0
31,male,Associate,31345,10,OWN,2400,DEBTCONSOLIDATION,14.42,0.08,8,534,Yes,0
33,female,Bachelor,30873,14,MORTGAGE,3000,DEBTCONSOLIDATION,12.53,0.1,10,605,Yes,0
34,female,Bachelor,45230,12,RENT,16000,MEDICAL,12.99,0.35,9,640,No,0
29,female,Associate,53849,5,RENT,16000,DEBTCONSOLIDATION,11.01,0.3,9,584,No,0
35,female,High School,55197,11,RENT,16000,VENTURE,10,0.29,10,655,No,0
30,female,Bachelor,31131,9,MORTGAGE,2000,HOMEIMPROVEMENT,12.42,0.06,7,556,Yes,0
27,male,Master,47864,6,RENT,16000,DEBTCONSOLIDATION,12.73,0.33,8,677,No,0
29,female,Master,57412,8,RENT,16000,MEDICAL,11.71,0.28,8,588,No,0
28,male,Master,59044,6,RENT,16000,DEBTCONSOLIDATION,13.85,0.27,7,620,No,0
27,male,Associate,58337,8,RENT,16000,VENTURE,14.22,0.27,5,592,No,0
35,female,Master,61149,17,RENT,16000,MEDICAL,9.91,0.26,5,646,No,0
27,male,Associate,31528,2,MORTGAGE,4500,VENTURE,5.42,0.14,6,573,Yes,0
35,female,Associate,53911,14,RENT,16000,PERSONAL,13.99,0.3,8,709,No,0
30,female,Master,61048,12,RENT,16000,HOMEIMPROVEMENT,16.77,0.26,5,698,No,0
27,male,Bachelor,60881,6,RENT,16000,MEDICAL,11.01,0.26,5,660,No,0
32,male,High School,30955,10,OWN,4000,MEDICAL,6.54,0.13,6,576,Yes,0
28,male,Associate,54268,7,RENT,16000,PERSONAL,13.48,0.29,6,586,No,0
34,female,High School,53670,10,RENT,16000,EDUCATION,13.24,0.3,6,662,No,0
30,female,High School,62803,11,RENT,16000,DEBTCONSOLIDATION,13.49,0.25,8,698,No,0
32,male,Doctorate,63354,9,RENT,16000,VENTURE,14.18,0.25,8,612,No,0
27,female,Associate,59280,4,RENT,16000,MEDICAL,14.74,0.27,7,676,No,0
27,male,Associate,66962,5,RENT,16000,VENTURE,11.12,0.24,9,651,Yes,0
28,male,Bachelor,67281,9,RENT,16000,PERSONAL,13.98,0.24,9,664,No,0
28,male,Master,62082,3,RENT,16000,EDUCATION,16.32,0.26,9,536,No,0
30,female,High School,65636,5,RENT,16000,EDUCATION,17.99,0.24,10,646,No,0
35,male,High School,31399,12,MORTGAGE,5000,DEBTCONSOLIDATION,11.01,0.16,10,658,No,0
27,female,High School,75519,4,RENT,16000,DEBTCONSOLIDATION,7.88,0.21,10,565,Yes,0
27,male,Associate,31469,4,MORTGAGE,1200,EDUCATION,11.01,0.04,10,649,Yes,0
33,male,Master,76288,12,RENT,16000,PERSONAL,13.11,0.21,5,654,Yes,0
28,male,Associate,77339,5,RENT,16000,MEDICAL,13.47,0.21,5,661,Yes,0
29,male,Bachelor,78849,8,RENT,16000,PERSONAL,17.27,0.2,6,547,Yes,0
30,female,Bachelor,78940,5,RENT,16000,MEDICAL,13.06,0.2,8,567,Yes,0
27,female,Bachelor,32021,8,OWN,5000,DEBTCONSOLIDATION,14.11,0.16,5,638,Yes,0
30,female,Doctorate,32053,6,MORTGAGE,6000,DEBTCONSOLIDATION,5.99,0.19,6,640,Yes,0
32,male,High School,32102,6,MORTGAGE,2400,VENTURE,14.96,0.07,6,566,No,0
28,male,Bachelor,72988,9,RENT,16000,MEDICAL,16.07,0.22,8,576,No,0
28,female,High School,80906,5,RENT,16000,VENTURE,12.18,0.2,6,642,Yes,0
35,female,Associate,82102,12,RENT,16000,PERSONAL,11.58,0.19,5,661,No,0
30,male,Associate,82378,7,RENT,16000,EDUCATION,14.09,0.19,5,604,Yes,0
31,female,Bachelor,83974,6,RENT,16000,HOMEIMPROVEMENT,5.99,0.19,6,587,Yes,0
31,female,Bachelor,32015,9,MORTGAGE,2400,HOMEIMPROVEMENT,14.27,0.07,9,714,No,0
30,male,Bachelor,77746,9,RENT,16000,DEBTCONSOLIDATION,15.7,0.21,5,548,No,0
29,male,Master,84969,5,RENT,16000,PERSONAL,14.42,0.19,6,714,No,0
30,female,High School,90935,12,RENT,16000,EDUCATION,8.9,0.18,10,637,Yes,0
28,male,Associate,26449,4,RENT,1000,PERSONAL,7.49,0.04,9,632,No,0
27,female,Master,27797,3,RENT,1000,PERSONAL,14.84,0.04,5,628,Yes,0
30,female,High School,28479,7,RENT,1000,PERSONAL,11.49,0.04,5,673,No,0
30,male,Associate,29516,10,RENT,1000,MEDICAL,15.96,0.03,7,657,Yes,0
33,male,High School,29933,10,RENT,1000,MEDICAL,14.91,0.03,5,615,No,0
29,female,High School,29442,9,RENT,1000,MEDICAL,9.99,0.03,7,614,Yes,0
28,male,Associate,32298,6,MORTGAGE,12000,DEBTCONSOLIDATION,11.36,0.37,7,535,No,0
32,male,Bachelor,32080,7,OWN,13750,VENTURE,13.11,0.43,10,662,Yes,0
30,male,Master,32559,4,OWN,1200,PERSONAL,10.99,0.04,6,685,Yes,0
29,female,Associate,31351,6,RENT,1000,MEDICAL,10.25,0.03,5,496,Yes,0
27,female,Bachelor,32158,4,MORTGAGE,5000,MEDICAL,8.94,0.16,9,692,Yes,0
33,male,Associate,32686,12,RENT,1000,MEDICAL,10.99,0.03,7,587,No,0
35,male,Bachelor,32052,16,OWN,6000,PERSONAL,9.63,0.19,6,697,No,0
35,male,Master,36107,13,RENT,1000,EDUCATION,7.49,0.03,9,614,Yes,0
27,male,Associate,36922,2,RENT,1000,EDUCATION,5.79,0.03,10,617,Yes,0
33,male,Master,32385,12,MORTGAGE,15000,DEBTCONSOLIDATION,9.76,0.46,6,684,No,0
31,male,Associate,36970,13,RENT,1000,MEDICAL,9.25,0.03,6,569,Yes,0
30,male,Master,40578,8,RENT,1000,MEDICAL,14.79,0.02,10,658,Yes,0
29,male,Associate,32257,5,MORTGAGE,4000,DEBTCONSOLIDATION,14.74,0.12,9,665,No,0
31,female,Master,32190,8,MORTGAGE,6500,HOMEIMPROVEMENT,9.99,0.2,9,613,Yes,0
30,male,Bachelor,42824,3,RENT,1000,PERSONAL,10.36,0.02,6,692,Yes,0
30,female,Associate,36964,7,RENT,1000,MEDICAL,11.01,0.03,10,630,No,0
29,female,High School,46484,6,RENT,1000,EDUCATION,7.88,0.02,9,526,Yes,0
28,male,Doctorate,48916,3,RENT,1000,PERSONAL,9.88,0.02,9,488,Yes,0
35,female,Bachelor,51544,15,RENT,1000,MEDICAL,11.12,0.02,5,635,Yes,0
29,male,Master,32582,5,MORTGAGE,4800,MEDICAL,7.66,0.15,9,620,Yes,0
31,male,Associate,52740,11,RENT,1000,MEDICAL,10.74,0.02,9,631,No,0
27,female,Bachelor,32618,7,MORTGAGE,6000,MEDICAL,6.91,0.18,9,523,No,0
28,female,High School,32640,7,MORTGAGE,3000,MEDICAL,6.17,0.09,6,528,Yes,0
33,male,Master,59008,9,RENT,1000,MEDICAL,9.99,0.02,10,681,No,0
28,male,Bachelor,53570,6,RENT,1000,VENTURE,14.17,0.02,9,641,No,0
27,male,High School,62639,5,RENT,1000,DEBTCONSOLIDATION,10.37,0.02,7,631,Yes,0
30,female,Master,32712,10,MORTGAGE,5000,MEDICAL,7.14,0.15,6,667,Yes,0
31,male,Associate,65671,11,RENT,1000,MEDICAL,11.01,0.02,7,595,Yes,0
34,female,Bachelor,32642,11,MORTGAGE,3600,MEDICAL,9.88,0.11,9,699,No,0
29,female,Bachelor,78450,3,RENT,1000,PERSONAL,14.27,0.01,5,599,No,0
33,female,Bachelor,78724,12,RENT,1000,VENTURE,11.01,0.01,9,709,No,0
28,female,Associate,88562,7,RENT,1000,HOMEIMPROVEMENT,11.01,0.01,7,697,No,0
29,female,Bachelor,89920,3,RENT,1000,DEBTCONSOLIDATION,9.91,0.01,5,584,No,0
27,male,Bachelor,90732,7,RENT,1000,VENTURE,13.49,0.01,9,622,Yes,0
34,male,High School,32818,13,OWN,4400,MEDICAL,10.59,0.13,8,676,No,0
30,male,Associate,83868,7,RENT,1000,HOMEIMPROVEMENT,8.59,0.01,5,545,No,0
35,male,Master,92355,10,RENT,1000,VENTURE,13.49,0.01,8,571,Yes,0
30,male,Master,120955,7,RENT,1000,MEDICAL,11.71,0.01,7,639,No,0
33,female,Master,32546,9,MORTGAGE,5000,EDUCATION,10.59,0.15,10,676,Yes,0
27,female,Bachelor,13004,7,RENT,1200,VENTURE,14.11,0.09,6,709,No,0
30,male,High School,18709,6,RENT,1200,DEBTCONSOLIDATION,8,0.06,9,660,No,0
28,male,High School,19410,5,RENT,1200,EDUCATION,12.53,0.06,8,578,Yes,0
35,female,Associate,24071,14,RENT,1200,PERSONAL,7.29,0.05,10,522,No,0
29,female,Bachelor,24979,6,RENT,1200,DEBTCONSOLIDATION,11.71,0.05,7,618,No,0
29,male,Bachelor,24894,7,RENT,1200,DEBTCONSOLIDATION,11.54,0.05,5,602,Yes,0
32,female,High School,28377,9,RENT,1200,MEDICAL,13.22,0.04,7,625,No,0
28,female,Associate,33304,7,OWN,5600,EDUCATION,5.42,0.17,8,666,Yes,0
27,male,Bachelor,29947,3,RENT,1200,MEDICAL,18.99,0.04,7,501,Yes,0
27,male,Associate,33243,5,MORTGAGE,4300,VENTURE,5.99,0.13,6,649,No,0
27,female,Associate,33501,6,OWN,11500,EDUCATION,20,0.34,9,685,No,0
33,female,Master,37381,12,RENT,1200,MEDICAL,6.76,0.03,10,675,Yes,0
30,male,Bachelor,33201,8,OWN,4200,HOMEIMPROVEMENT,7.88,0.13,9,673,Yes,0
34,female,Bachelor,48928,10,RENT,1200,DEBTCONSOLIDATION,7.88,0.02,8,652,No,0
31,female,High School,51451,7,RENT,1200,EDUCATION,16.29,0.02,5,629,No,0
28,male,High School,33591,7,OWN,2400,PERSONAL,10.99,0.07,5,689,No,0
35,male,Bachelor,52701,15,RENT,1200,MEDICAL,13.8,0.02,7,653,No,0
27,male,Associate,53526,3,RENT,1200,MEDICAL,15.23,0.02,5,615,Yes,0
27,female,Associate,33341,8,MORTGAGE,3000,MEDICAL,11.14,0.09,9,641,No,0
28,female,Master,64282,4,RENT,1200,MEDICAL,11.01,0.02,8,729,Yes,0
28,female,Master,58934,4,RENT,1200,DEBTCONSOLIDATION,17.56,0.02,5,566,No,0
29,male,Associate,67174,6,RENT,1200,PERSONAL,9.99,0.02,6,672,Yes,0
33,male,Associate,64846,9,RENT,1200,MEDICAL,16.29,0.02,7,545,No,0
31,male,Bachelor,91181,10,RENT,1200,PERSONAL,6.54,0.01,5,566,Yes,0
31,male,High School,18011,10,RENT,1250,EDUCATION,11.01,0.07,8,670,No,0
31,male,Associate,32048,9,RENT,1250,VENTURE,11.49,0.04,10,656,Yes,0
32,male,High School,235159,9,RENT,1250,DEBTCONSOLIDATION,13.23,0.01,7,659,No,0
31,female,Bachelor,33101,7,MORTGAGE,6500,EDUCATION,11.11,0.2,7,700,Yes,0
33,female,Master,42357,13,RENT,1300,PERSONAL,9.91,0.03,6,690,Yes,0
27,male,Master,57370,3,RENT,1300,MEDICAL,10.46,0.02,8,616,Yes,0
27,male,Associate,62153,7,RENT,1300,VENTURE,7.68,0.02,7,687,No,0
34,male,Associate,78779,12,RENT,1300,HOMEIMPROVEMENT,6.54,0.02,7,588,Yes,0
35,male,Bachelor,33667,14,MORTGAGE,1800,PERSONAL,7.74,0.05,7,696,Yes,0
29,male,Bachelor,18196,7,RENT,1400,VENTURE,11.49,0.08,6,672,No,0
27,female,Bachelor,23272,7,RENT,1400,MEDICAL,9.99,0.06,6,662,Yes,0
31,male,Bachelor,27624,6,RENT,1400,VENTURE,20,0.05,7,666,Yes,0
35,female,Associate,31014,14,RENT,1400,EDUCATION,8.49,0.05,10,621,Yes,0
32,male,Associate,34061,10,MORTGAGE,2000,HOMEIMPROVEMENT,12.99,0.06,9,640,No,0
31,male,Associate,31313,9,RENT,1400,PERSONAL,6.99,0.04,6,634,Yes,0
29,male,High School,35357,5,RENT,1400,VENTURE,7.9,0.04,5,500,Yes,0
28,female,High School,34209,4,MORTGAGE,15000,VENTURE,6.54,0.44,10,644,No,0
31,male,Bachelor,66139,12,RENT,1400,DEBTCONSOLIDATION,11.01,0.02,8,680,No,0
31,female,Bachelor,33846,6,OWN,3000,EDUCATION,11.49,0.09,9,678,Yes,0
27,female,Master,70652,7,RENT,1400,MEDICAL,15.27,0.02,7,588,Yes,0
31,female,Master,95296,10,RENT,1400,DEBTCONSOLIDATION,11.01,0.01,6,676,No,0
30,male,High School,34153,6,MORTGAGE,2250,EDUCATION,15.62,0.07,9,519,No,0
29,female,Bachelor,21245,4,RENT,1450,EDUCATION,11.01,0.07,6,616,Yes,0
27,female,Bachelor,29874,4,RENT,1450,MEDICAL,11.01,0.05,9,690,Yes,0
27,male,Bachelor,34239,5,MORTGAGE,3500,EDUCATION,6.99,0.1,9,633,No,0
31,male,High School,43988,8,RENT,1450,VENTURE,11.01,0.03,7,541,Yes,0
27,male,Bachelor,32936,4,RENT,1500,EDUCATION,10.36,0.05,5,636,Yes,0
35,male,High School,34057,14,MORTGAGE,3000,EDUCATION,11.86,0.09,5,645,Yes,0
30,male,Bachelor,34732,8,RENT,1500,MEDICAL,11.01,0.04,8,581,Yes,0
31,female,Master,34769,10,RENT,1500,PERSONAL,11.11,0.04,5,639,No,0
28,male,Master,35715,7,RENT,1500,VENTURE,15.7,0.04,6,721,No,0
35,male,Associate,36919,15,RENT,1500,MEDICAL,7.29,0.04,8,695,No,0
28,male,Bachelor,37462,4,RENT,1500,HOMEIMPROVEMENT,9.63,0.04,10,673,No,0
27,male,Bachelor,37124,7,RENT,1500,EDUCATION,11.01,0.04,6,581,Yes,0
27,female,Bachelor,34245,4,MORTGAGE,2400,MEDICAL,5.42,0.07,7,621,No,0
29,male,Bachelor,37310,10,RENT,1500,DEBTCONSOLIDATION,11.49,0.04,8,683,No,0
29,male,Bachelor,34551,9,OWN,11000,EDUCATION,8.49,0.32,8,607,No,0
34,female,Bachelor,34543,13,OWN,4200,PERSONAL,12.84,0.12,8,649,Yes,0
35,female,Associate,39435,9,RENT,1500,MEDICAL,8.49,0.04,7,631,Yes,0
29,male,Bachelor,34795,6,OWN,1800,HOMEIMPROVEMENT,5.42,0.05,6,664,No,0
35,female,Master,41802,15,RENT,1500,DEBTCONSOLIDATION,10.99,0.04,7,610,Yes,0
29,female,Master,36849,8,RENT,1500,PERSONAL,12.86,0.04,10,697,No,0
35,female,High School,34276,17,OWN,7600,VENTURE,6.62,0.22,10,635,Yes,0
35,male,Associate,46753,14,RENT,1500,MEDICAL,7.4,0.03,6,629,No,0
34,female,Bachelor,34453,14,OWN,3000,VENTURE,9.99,0.09,10,653,Yes,0
29,male,Master,46870,5,RENT,1500,MEDICAL,14.35,0.03,10,676,Yes,0
32,female,Master,34438,9,MORTGAGE,7500,HOMEIMPROVEMENT,10.99,0.22,6,720,Yes,0
28,male,Bachelor,48331,5,RENT,1500,EDUCATION,12.69,0.03,5,662,No,0
30,female,Bachelor,34735,6,OWN,6300,PERSONAL,11.99,0.18,9,681,No,0
30,female,Bachelor,41601,11,RENT,1500,DEBTCONSOLIDATION,14.61,0.04,5,603,No,0
33,male,Master,35092,9,OWN,4800,VENTURE,7.49,0.14,10,721,Yes,0
28,male,Master,50215,5,RENT,1500,DEBTCONSOLIDATION,14.79,0.03,6,675,No,0
32,female,Associate,53392,11,RENT,1500,EDUCATION,11.01,0.03,6,613,Yes,0
29,male,Master,46433,8,RENT,1500,PERSONAL,12.53,0.03,7,560,No,0
28,male,High School,54684,5,RENT,1500,PERSONAL,11.12,0.03,7,625,Yes,0
34,male,High School,55241,13,RENT,1500,MEDICAL,5.99,0.03,10,633,Yes,0
32,male,Associate,34693,10,MORTGAGE,6000,MEDICAL,15.21,0.17,9,612,No,0
30,male,Master,47911,11,RENT,1500,DEBTCONSOLIDATION,7.51,0.03,9,686,No,0
35,male,Master,58395,10,RENT,1500,MEDICAL,9.91,0.03,9,568,Yes,0
33,male,High School,58580,12,RENT,1500,MEDICAL,11.71,0.03,8,699,No,0
33,female,Bachelor,58672,11,RENT,1500,VENTURE,11.89,0.03,6,637,No,0
34,male,Associate,60993,9,RENT,1500,VENTURE,13.92,0.02,5,550,Yes,0
28,female,Master,34782,3,OWN,3250,MEDICAL,12.53,0.09,9,602,Yes,0
27,male,Bachelor,66374,3,RENT,1500,EDUCATION,13.23,0.02,8,640,Yes,0
28,male,Associate,67111,5,RENT,1500,EDUCATION,7.37,0.02,8,623,No,0
28,male,Bachelor,73200,5,RENT,1500,HOMEIMPROVEMENT,16.77,0.02,8,709,Yes,0
29,male,Associate,72783,7,RENT,1500,EDUCATION,12.87,0.02,9,621,Yes,0
32,male,Associate,66046,9,RENT,1500,DEBTCONSOLIDATION,14.42,0.02,9,673,No,0
32,female,Master,75337,10,RENT,1500,HOMEIMPROVEMENT,13.23,0.02,7,713,No,0
29,male,Associate,97194,4,RENT,1500,PERSONAL,12.42,0.02,9,679,Yes,0
32,female,High School,97389,9,RENT,1500,HOMEIMPROVEMENT,10.74,0.02,10,638,No,0
27,female,Associate,35359,2,MORTGAGE,1600,VENTURE,13.49,0.05,8,661,No,0
33,female,Associate,22808,10,RENT,1600,HOMEIMPROVEMENT,9.88,0.07,5,589,No,0
27,female,Master,35219,6,MORTGAGE,2600,VENTURE,7.74,0.07,7,615,Yes,0
30,male,High School,35275,5,MORTGAGE,4000,EDUCATION,7.74,0.11,7,490,Yes,0
27,female,Associate,35186,7,MORTGAGE,2400,PERSONAL,6.39,0.07,8,695,Yes,0
29,male,Associate,22461,6,RENT,1700,MEDICAL,11.12,0.08,10,682,No,0
29,female,Bachelor,40844,4,RENT,1700,PERSONAL,15.23,0.04,9,556,Yes,0
32,male,Bachelor,35352,12,OWN,4650,EDUCATION,13.22,0.13,5,647,Yes,0
28,female,Associate,49082,6,RENT,1700,MEDICAL,11.01,0.03,9,676,No,0
28,male,Bachelor,64410,8,RENT,1700,DEBTCONSOLIDATION,8.49,0.03,8,703,No,0
31,male,High School,16433,9,RENT,1750,MEDICAL,6.76,0.11,10,642,No,0
30,female,Master,15343,7,RENT,1800,MEDICAL,14.35,0.12,5,648,Yes,0
30,female,Bachelor,35624,6,MORTGAGE,6250,PERSONAL,11.01,0.18,9,696,Yes,0
28,female,High School,18705,5,RENT,1800,MEDICAL,11.49,0.1,7,623,Yes,0
33,female,Bachelor,19014,8,RENT,1800,VENTURE,17.54,0.09,9,622,Yes,0
28,female,High School,35647,2,MORTGAGE,2000,HOMEIMPROVEMENT,10.59,0.06,7,570,Yes,0
32,female,High School,26667,10,RENT,1800,VENTURE,12.99,0.07,8,649,Yes,0
31,female,Bachelor,29281,9,RENT,1800,MEDICAL,13.06,0.06,7,564,Yes,0
31,female,Bachelor,29409,11,RENT,1800,MEDICAL,8.59,0.06,6,640,Yes,0
27,male,Bachelor,31506,5,RENT,1800,VENTURE,6.76,0.06,10,585,Yes,0
32,male,Bachelor,35507,10,MORTGAGE,7500,VENTURE,13.43,0.21,7,652,Yes,0
32,male,Associate,56042,11,RENT,1800,MEDICAL,11.58,0.03,9,657,Yes,0
30,male,Bachelor,59874,4,RENT,1800,MEDICAL,11.71,0.03,5,681,Yes,0
28,male,Associate,65468,3,RENT,1800,HOMEIMPROVEMENT,11.01,0.03,7,600,No,0
27,male,Bachelor,72970,4,RENT,1800,DEBTCONSOLIDATION,11.46,0.02,8,573,No,0
33,female,Bachelor,96555,8,RENT,1800,PERSONAL,10.75,0.02,7,620,Yes,0
27,male,Associate,141310,4,RENT,1800,PERSONAL,12.42,0.01,10,710,No,0
33,male,Master,175018,9,RENT,1800,MEDICAL,12.99,0.01,6,681,Yes,0
35,female,Master,613103,10,RENT,1800,PERSONAL,13.48,0,6,571,No,0
27,female,Master,23534,1,RENT,1850,MEDICAL,11.01,0.08,8,672,Yes,0
30,female,Master,51330,8,RENT,1850,VENTURE,11.99,0.04,5,700,Yes,0
31,female,Bachelor,19375,9,RENT,1875,EDUCATION,8.49,0.1,7,698,No,0
30,male,Bachelor,38410,10,RENT,1900,MEDICAL,5.79,0.05,10,663,No,0
30,female,Associate,55146,11,RENT,1900,PERSONAL,5.79,0.03,7,700,Yes,0
32,female,Bachelor,72892,13,RENT,1925,MEDICAL,12.29,0.03,9,667,No,0
33,male,Master,87479,10,RENT,1925,VENTURE,14.35,0.02,10,694,No,0
31,female,Master,13665,7,RENT,2000,VENTURE,14.72,0.15,5,551,No,0
30,male,Master,16425,5,RENT,2000,PERSONAL,17.19,0.12,6,675,No,0
31,male,Bachelor,35887,7,MORTGAGE,5000,PERSONAL,15.99,0.14,7,650,Yes,0
28,male,Bachelor,35766,3,OWN,6250,VENTURE,12.87,0.17,9,603,Yes,0
31,female,High School,35784,8,MORTGAGE,3500,EDUCATION,12.53,0.1,5,648,Yes,0
29,female,High School,24064,8,RENT,2000,PERSONAL,5.99,0.08,7,584,No,0
